65,Coppin State,30,16,14,0.5329999999999999,-8.7,-7.66,11,5,11,3,5,10,2175,2169,1220,760,1770,0.429,232,639,0.363,423,603,0.701,343,1084,344,219,68,410,540,,69.8,102.2,0.341,0.361,0.529,48.8,45.3,10.3,6.3,0.495,16.6,31.2,0.239,,69.8,101.9,0.355,0.387,0.524,51.2,55.7,8.8,10.4,0.491,17.7,34.1,0.242,
66,Cornell,28,10,18,0.35700000000000004,-3.6,-1.6,6,8,6,6,3,11,1906,1962,1125,658,1580,0.41600000000000004,251,671,0.374,339,492,0.6890000000000001,301,906,406,186,70,337,578,,66.0,102.6,0.311,0.425,0.525,47.5,61.7,10.0,7.2,0.496,15.7,29.5,0.215,,66.0,105.7,0.442,0.331,0.556,52.5,57.9,8.3,11.6,0.513,17.9,31.9,0.32,
67,Creighton,39,23,16,0.59,4.87,1.41,10,8,19,3,3,11,2684,2549,1565,935,2034,0.46,280,759,0.369,534,732,0.73,372,1350,568,167,122,469,592,,63.5,108.1,0.36,0.373,0.563,52.9,60.7,6.7,8.0,0.529,16.5,31.0,0.263,,63.5,102.7,0.263,0.313,0.513,47.1,51.1,9.8,8.7,0.488,13.1,27.6,0.17800000000000002,
68,Dartmouth,28,5,23,0.179,-14.86,-3.39,1,13,3,8,2,15,1667,1988,1126,605,1530,0.395,142,435,0.326,315,452,0.6970000000000001,267,860,257,180,72,383,530,,66.2,89.5,0.295,0.284,0.478,44.7,42.5,9.7,7.6,0.442,18.0,26.6,0.20600000000000002,,66.2,106.8,0.366,0.384,0.5539999999999999,55.3,55.9,10.3,10.5,0.522,18.0,35.5,0.257,
69,Davidson,33,18,15,0.545,-0.39,-2.17,10,8,10,3,5,10,2392,2266,1320,819,1887,0.434,258,750,0.344,496,677,0.733,419,1214,425,162,98,465,729,,68.2,106.2,0.359,0.397,0.542,53.1,51.9,7.2,7.8,0.502,17.4,35.8,0.263,,68.2,100.6,0.489,0.27699999999999997,0.529,46.9,45.2,8.9,10.9,0.479,16.6,28.9,0.344,
70,Dayton,36,22,14,0.611,4.87,3.2,7,9,14,5,6,6,2413,2353,1455,851,2079,0.409,243,684,0.355,468,691,0.677,477,1392,525,171,105,477,699,,66.0,100.6,0.332,0.32899999999999996,0.501,53.3,61.7,7.1,8.7,0.46799999999999997,16.5,35.7,0.225,,66.0,98.1,0.384,0.377,0.511,46.7,56.7,7.3,9.4,0.475,16.4,28.2,0.259,
71,Delaware State,30,9,21,0.3,-12.18,-6.39,5,11,6,4,3,16,1874,1967,1210,674,1576,0.428,206,594,0.34700000000000003,320,448,0.7140000000000001,269,759,347,253,109,335,464,,61.3,101.1,0.284,0.377,0.524,42.0,51.5,13.7,10.0,0.493,15.8,27.9,0.203,,61.3,106.2,0.35100000000000003,0.268,0.564,58.0,53.7,7.9,8.9,0.54,21.0,42.1,0.23600000000000002,
72,Delaware,31,14,17,0.452,-3.79,-0.11,8,10,6,6,7,9,1951,2065,1250,663,1593,0.41600000000000004,182,523,0.348,443,641,0.691,290,1024,323,115,125,365,615,,62.9,99.2,0.402,0.32799999999999996,0.514,48.4,48.7,5.8,10.3,0.473,16.1,28.1,0.278,,62.9,105.0,0.41600000000000004,0.278,0.512,51.6,46.8,9.1,8.4,0.465,12.7,32.4,0.29600000000000004,
73,Denver,30,13,17,0.433,-4.04,-3.48,9,7,11,4,2,10,1800,1817,1220,601,1324,0.45399999999999996,232,578,0.401,366,505,0.725,158,718,397,166,106,370,653,,58.6,100.7,0.381,0.43700000000000006,0.575,44.7,66.1,9.3,10.9,0.542,19.1,20.0,0.276,,58.6,101.7,0.623,0.23,0.555,55.3,40.0,9.0,11.7,0.504,20.4,31.6,0.43,
74,DePaul,31,7,24,0.226,-1.31,7.53,1,17,6,11,1,9,2104,2378,1255,766,1800,0.426,163,519,0.314,409,599,0.6829999999999999,340,944,446,231,103,420,617,,68.9,97.3,0.33299999999999996,0.28800000000000003,0.505,44.5,58.2,10.7,7.7,0.47100000000000003,16.8,30.0,0.22699999999999998,,68.9,109.9,0.39399999999999996,0.231,0.575,55.5,57.0,9.2,10.1,0.541,18.7,38.9,0.282,
75,Detroit Mercy,33,17,16,0.515,1.88,0.91,10,8,11,4,6,11,2459,2397,1340,849,1832,0.46299999999999997,168,477,0.35200000000000004,593,863,0.687,400,1237,405,251,165,517,640,,70.5,104.1,0.47100000000000003,0.26,0.5479999999999999,52.4,47.7,10.6,12.9,0.509,18.7,36.4,0.324,,70.5,101.4,0.324,0.361,0.517,47.6,51.8,10.8,9.1,0.48700000000000004,16.9,33.5,0.221,
76,Drake,31,13,18,0.419,-2.56,0.76,7,11,10,5,2,10,1997,2100,1245,687,1608,0.42700000000000005,203,573,0.354,420,613,0.685,247,931,359,175,87,377,568,,65.4,98.1,0.381,0.35600000000000004,0.526,45.8,52.3,8.6,7.6,0.49,16.6,23.9,0.261,,65.4,103.1,0.36200000000000004,0.316,0.5379999999999999,54.2,52.3,9.9,7.1,0.501,17.3,31.5,0.26,
77,Drexel,31,21,10,0.677,4.02,-0.01,11,7,12,2,7,7,1975,1850,1245,719,1696,0.424,117,378,0.31,420,683,0.615,423,1249,348,127,85,370,583,,63.4,100.2,0.40299999999999997,0.223,0.489,56.6,48.4,6.4,7.1,0.45799999999999996,15.5,37.6,0.248,,63.4,93.8,0.376,0.26899999999999996,0.48100000000000004,43.4,45.2,8.4,12.0,0.43799999999999994,13.9,23.6,0.258,
78,Duke,37,32,5,0.865,24.51,8.32,13,3,17,0,6,4,2993,2394,1480,1040,2206,0.47100000000000003,291,778,0.374,622,826,0.753,446,1399,529,269,162,447,657,,70.2,115.2,0.374,0.353,0.5760000000000001,51.9,50.9,10.4,9.7,0.537,14.7,35.1,0.282,,70.2,92.2,0.29600000000000004,0.245,0.474,48.1,48.9,8.4,7.4,0.445,17.8,33.2,0.193,
79,Duquesne,32,19,13,0.594,10.33,1.49,10,6,10,2,8,7,2494,2177,1295,872,1905,0.45799999999999996,256,712,0.36,494,794,0.622,405,1128,571,317,170,428,616,,71.3,108.0,0.41700000000000004,0.374,0.546,48.0,65.5,13.7,14.2,0.525,15.8,34.1,0.259,,71.3,94.3,0.385,0.326,0.517,52.0,53.9,8.0,10.1,0.48100000000000004,23.4,37.7,0.261,
80,East Carolina,34,18,16,0.529,1.67,2.99,8,8,11,5,4,7,2319,2288,1370,735,1728,0.425,258,721,0.358,591,854,0.6920000000000001,358,1139,440,221,95,477,666,,65.8,102.9,0.494,0.41700000000000004,0.5429999999999999,48.5,59.9,9.8,7.7,0.5,18.3,31.2,0.342,,65.8,101.6,0.38799999999999996,0.33799999999999997,0.519,51.5,55.1,9.5,12.1,0.485,17.4,34.9,0.258,
81,East Tennessee State,36,24,12,0.667,2.08,-2.12,16,4,13,2,9,7,2515,2320,1450,873,1924,0.45399999999999996,189,540,0.35,580,856,0.6779999999999999,406,1288,390,243,137,477,663,,66.0,105.2,0.445,0.281,0.54,51.4,44.7,10.2,11.2,0.503,17.0,33.9,0.301,,66.0,97.0,0.34600000000000003,0.386,0.502,48.6,53.4,8.4,9.1,0.47,17.8,32.7,0.22899999999999998,
82,Eastern Illinois,29,9,20,0.31,-11.41,-4.89,4,14,5,9,4,11,1749,1875,1165,640,1519,0.42100000000000004,117,363,0.322,352,486,0.7240000000000001,309,986,366,173,72,404,550,,63.7,94.3,0.32,0.239,0.5,51.2,57.2,9.3,7.6,0.46,18.8,32.4,0.23199999999999998,,63.7,101.1,0.38799999999999996,0.37200000000000005,0.523,48.8,61.6,10.1,7.2,0.485,16.9,30.2,0.268,
83,Eastern Kentucky,31,15,16,0.484,-7.34,-6.48,9,9,8,5,6,9,2046,1957,1250,707,1584,0.446,247,671,0.368,385,519,0.742,254,889,436,187,85,373,561,,62.3,105.0,0.32799999999999996,0.424,0.5589999999999999,47.1,61.7,9.6,8.1,0.524,16.9,26.8,0.243,,62.3,100.5,0.40700000000000003,0.312,0.539,52.9,57.1,8.5,10.5,0.504,19.3,32.4,0.278,
84,Eastern Michigan,31,9,22,0.29,-9.11,-3.11,5,11,7,6,1,13,1906,2030,1245,659,1696,0.389,214,664,0.322,374,599,0.624,332,1086,404,203,115,448,607,,67.2,91.1,0.353,0.392,0.48100000000000004,49.2,61.3,9.7,9.8,0.452,18.4,28.7,0.221,,67.2,97.0,0.42200000000000004,0.285,0.517,50.8,55.5,10.4,8.5,0.475,17.8,28.4,0.292,
85,Eastern Washington,30,10,20,0.33299999999999996,-8.5,-2.22,7,9,8,6,2,14,2023,2119,1210,688,1685,0.408,242,656,0.369,405,611,0.6629999999999999,370,1032,356,174,120,411,612,,66.5,100.5,0.363,0.389,0.512,49.3,51.7,8.6,10.7,0.48,17.2,34.0,0.24,,66.5,105.3,0.462,0.304,0.541,50.7,57.2,10.5,11.4,0.491,16.6,34.0,0.337,
86,Elon,31,14,17,0.452,-6.54,-3.32,7,11,8,5,5,9,2301,2301,1240,765,1785,0.429,285,783,0.364,486,681,0.7140000000000001,321,1063,435,171,81,391,599,,70.3,105.6,0.382,0.439,0.546,48.0,56.9,7.8,6.5,0.508,15.6,28.6,0.272,,70.3,105.6,0.36700000000000005,0.302,0.547,52.0,47.0,8.4,9.4,0.519,16.9,32.1,0.24600000000000002,
87,Evansville,32,16,16,0.5,-0.3,1.8,9,9,13,3,3,12,2122,2147,1285,723,1606,0.45,147,412,0.35700000000000004,529,746,0.7090000000000001,255,959,452,177,59,415,668,,66.1,100.0,0.465,0.257,0.541,47.9,62.5,8.3,5.7,0.496,17.5,25.4,0.32899999999999996,,66.1,101.2,0.431,0.35600000000000004,0.552,52.1,57.4,8.9,10.5,0.515,19.6,29.5,0.301,
88,Fairfield,33,25,8,0.758,2.94,-3.91,15,3,13,3,10,4,2150,1924,1325,777,1795,0.433,139,463,0.3,457,699,0.654,399,1195,452,271,118,457,577,,65.8,98.7,0.389,0.258,0.505,51.8,58.2,12.4,9.4,0.47200000000000003,17.7,35.0,0.255,,65.8,88.3,0.315,0.289,0.47700000000000004,48.2,45.2,10.8,11.4,0.446,20.6,31.7,0.203,
89,Fairleigh Dickinson,29,5,24,0.172,-13.34,-5.0,3,15,3,11,2,13,1866,2108,1180,643,1618,0.397,150,468,0.321,430,637,0.675,366,1082,338,166,102,438,555,,67.2,94.1,0.39399999999999996,0.289,0.486,50.2,52.6,8.4,8.8,0.444,18.6,33.4,0.266,,67.2,106.3,0.379,0.311,0.528,49.8,57.6,10.0,11.6,0.493,13.9,32.3,0.262,
90,Florida A&M,32,12,20,0.375,-16.82,-8.71,7,9,11,3,1,16,2055,2196,1300,713,1787,0.39899999999999997,194,624,0.311,435,718,0.606,433,1218,298,247,129,527,620,,68.7,92.0,0.402,0.349,0.483,50.2,41.8,11.1,9.8,0.45299999999999996,19.8,35.5,0.243,,68.7,98.3,0.384,0.293,0.501,49.8,50.1,11.4,7.8,0.46399999999999997,17.7,35.0,0.255,
91,Florida Atlantic,32,21,11,0.6559999999999999,-2.41,-2.61,13,3,10,3,9,7,2191,2137,1290,784,1765,0.444,167,515,0.324,456,692,0.659,362,1070,396,191,158,360,587,,64.7,105.0,0.392,0.292,0.523,49.1,50.5,9.2,12.8,0.49200000000000005,14.7,32.9,0.258,,64.7,102.4,0.39,0.285,0.522,50.9,44.7,8.2,8.4,0.48100000000000004,16.6,34.4,0.276,
92,Florida Gulf Coast,30,10,20,0.33299999999999996,-10.27,-3.11,7,13,6,8,4,12,1970,2185,1215,667,1662,0.401,175,531,0.33,461,708,0.6509999999999999,397,1098,362,189,65,500,559,,69.2,93.7,0.426,0.319,0.493,50.7,54.3,9.0,6.3,0.45399999999999996,20.0,35.3,0.27699999999999997,,69.2,103.9,0.353,0.39899999999999997,0.5479999999999999,49.3,56.7,11.9,8.5,0.522,18.5,32.7,0.237,
93,Florida International,30,11,19,0.36700000000000005,-9.33,-4.23,5,11,8,7,2,11,2150,2262,1220,718,1638,0.43799999999999994,164,500,0.32799999999999996,550,802,0.6859999999999999,346,1017,320,248,112,441,625,,69.4,101.6,0.49,0.305,0.532,47.7,44.6,11.7,10.5,0.488,17.9,32.5,0.336,,69.4,106.9,0.419,0.377,0.551,52.3,54.2,9.7,11.1,0.513,18.2,37.0,0.29600000000000004,
94,Florida State,34,23,11,0.6759999999999999,13.48,6.45,11,5,12,3,8,5,2348,2109,1365,827,1903,0.435,212,634,0.33399999999999996,482,725,0.665,422,1332,423,288,203,540,651,,69.3,99.4,0.381,0.33299999999999996,0.522,53.3,51.1,12.2,17.5,0.49,19.4,35.6,0.253,,69.3,89.3,0.363,0.397,0.469,46.7,55.0,10.6,8.6,0.424,18.7,30.7,0.252,
95,Florida,37,29,8,0.784,16.27,7.57,13,3,14,3,8,2,2667,2345,1515,968,2083,0.465,233,661,0.35200000000000004,498,744,0.669,467,1384,521,221,131,452,545,,63.9,110.3,0.35700000000000004,0.317,0.547,54.0,53.8,9.1,9.5,0.521,15.6,37.2,0.239,,63.9,96.9,0.278,0.332,0.499,46.0,48.3,9.4,8.2,0.47200000000000003,16.4,30.0,0.187,
96,Fordham,28,7,21,0.25,-8.77,1.01,1,15,6,6,1,10,1795,2069,1120,648,1636,0.396,182,541,0.336,317,503,0.63,369,1061,350,117,123,393,514,,67.9,94.4,0.307,0.331,0.479,50.0,54.0,6.2,11.4,0.452,17.3,34.2,0.19399999999999998,,67.9,108.8,0.35600000000000004,0.35600000000000004,0.527,50.0,59.4,10.5,8.8,0.495,13.0,33.7,0.243,
97,Fresno State,31,14,17,0.452,-0.25,0.58,6,10,11,5,3,11,2096,2089,1245,743,1740,0.42700000000000005,183,621,0.295,427,679,0.629,375,1117,441,264,115,429,566,,67.5,99.7,0.39,0.35700000000000004,0.508,50.8,59.4,12.6,10.2,0.48,17.2,33.3,0.245,,67.5,99.4,0.389,0.326,0.525,49.2,54.7,9.6,8.2,0.491,17.8,30.8,0.263,
98,Furman,33,22,11,0.667,-0.36,-3.65,12,6,11,2,9,8,2271,2124,1330,765,1712,0.447,238,636,0.374,503,694,0.725,368,1135,404,170,114,431,621,,63.5,107.5,0.405,0.371,0.556,52.2,52.8,8.0,9.7,0.516,17.4,34.8,0.294,,63.5,100.6,0.40700000000000003,0.318,0.515,47.8,48.8,9.2,7.2,0.47600000000000003,16.6,31.5,0.27899999999999997,
99,Gardner-Webb,32,11,21,0.344,-9.22,-2.72,6,12,6,5,3,16,1985,2129,1285,716,1742,0.41100000000000003,203,626,0.324,350,545,0.642,362,1094,334,224,77,475,600,,65.9,93.7,0.313,0.359,0.496,50.5,46.6,10.6,7.0,0.469,19.2,31.8,0.201,,65.9,100.5,0.39,0.33299999999999996,0.5429999999999999,49.5,55.8,10.7,10.3,0.504,19.0,28.9,0.28,
100,George Mason,34,27,7,0.794,11.66,1.37,16,2,14,0,10,3,2474,2124,1375,876,1861,0.47100000000000003,227,574,0.395,495,718,0.6890000000000001,364,1188,483,224,110,376,581,,64.3,111.9,0.386,0.308,0.562,51.5,55.1,10.1,8.9,0.532,14.6,32.9,0.266,,64.3,96.1,0.32,0.33399999999999996,0.499,48.5,51.6,8.3,8.5,0.466,17.6,31.3,0.217,
101,George Washington,31,17,14,0.5479999999999999,-0.1,0.36,10,6,9,7,7,5,2011,2025,1245,712,1716,0.415,182,541,0.336,405,646,0.627,411,1101,371,199,123,396,569,,64.7,99.9,0.376,0.315,0.49700000000000005,51.1,52.1,9.9,12.3,0.46799999999999997,16.4,36.4,0.23600000000000002,,64.7,100.6,0.363,0.37799999999999995,0.535,48.9,59.6,8.4,9.4,0.498,19.4,32.6,0.258,
102,Georgetown,32,21,11,0.6559999999999999,14.61,10.39,10,8,10,4,7,5,2258,2123,1285,809,1703,0.475,223,631,0.353,417,568,0.7340000000000001,324,1081,481,193,139,433,603,,64.8,108.5,0.33399999999999996,0.371,0.5720000000000001,52.0,59.5,9.3,11.2,0.541,18.0,33.7,0.245,,64.8,102.0,0.379,0.29600000000000004,0.51,48.0,53.3,10.9,11.4,0.46799999999999997,14.9,32.3,0.268,
103,Georgia Southern,32,5,27,0.156,-15.88,-3.13,1,17,5,10,0,14,2090,2423,1290,745,1661,0.449,142,435,0.326,458,666,0.688,316,971,381,276,88,575,703,,69.5,93.2,0.401,0.262,0.528,47.8,51.1,12.3,7.9,0.491,22.5,30.5,0.276,,69.5,108.0,0.48,0.34600000000000003,0.583,52.2,57.2,11.5,7.4,0.5489999999999999,19.7,34.2,0.33299999999999996,
104,Georgia State,31,12,19,0.387,-4.15,-1.92,6,12,8,6,2,12,1919,1988,1265,707,1676,0.42200000000000004,179,512,0.35,326,549,0.594,386,1103,404,201,148,463,658,,63.6,95.5,0.32799999999999996,0.305,0.495,51.9,57.1,10.0,14.7,0.475,19.3,35.8,0.195,,63.6,98.9,0.506,0.348,0.518,48.1,55.8,10.3,8.9,0.46299999999999997,17.8,31.5,0.359,
105,Georgia Tech,31,13,18,0.419,6.42,5.68,5,11,10,6,1,10,2102,2079,1250,752,1855,0.405,192,643,0.299,406,589,0.6890000000000001,394,1101,408,297,126,424,639,,69.2,97.3,0.318,0.34700000000000003,0.49200000000000005,50.7,54.3,13.7,11.7,0.457,16.6,33.5,0.21899999999999997,,69.2,96.2,0.452,0.325,0.5379999999999999,49.3,56.2,9.3,6.8,0.502,21.0,29.1,0.302,
106,Georgia,33,21,12,0.636,10.43,6.13,9,7,12,4,7,4,2267,2125,1350,823,1822,0.452,156,456,0.342,465,667,0.6970000000000001,407,1243,495,211,162,444,541,,64.6,104.0,0.366,0.25,0.53,53.4,60.1,9.7,12.8,0.495,17.2,36.8,0.255,,64.6,97.5,0.34700000000000003,0.319,0.489,46.6,39.9,10.1,8.1,0.44799999999999995,15.4,31.7,0.243,
107,Gonzaga,35,25,10,0.7140000000000001,13.86,4.01,11,3,14,2,6,4,2684,2307,1410,932,1947,0.479,203,548,0.37,617,810,0.762,398,1314,542,254,132,473,649,,68.4,111.3,0.41600000000000004,0.281,0.5760000000000001,54.8,58.2,10.5,10.5,0.531,16.9,35.4,0.317,,68.4,95.6,0.35200000000000004,0.35600000000000004,0.508,45.3,47.5,9.5,7.1,0.469,18.1,28.2,0.248,
108,Grambling,33,12,21,0.364,-18.45,-10.45,8,10,4,6,5,13,1998,2262,1340,699,1838,0.38,166,556,0.299,434,707,0.614,375,1197,338,214,91,506,690,,69.1,86.3,0.385,0.303,0.46,48.5,48.4,9.2,6.8,0.425,18.9,29.4,0.23600000000000002,,69.1,97.7,0.474,0.257,0.512,51.5,50.1,10.0,9.4,0.478,18.0,30.9,0.299,
109,Green Bay,32,14,18,0.43799999999999994,-0.21,2.18,8,10,10,4,4,12,2154,2189,1290,787,1801,0.43700000000000006,152,477,0.319,428,621,0.6890000000000001,406,1102,377,198,119,418,650,,65.6,101.8,0.345,0.265,0.514,51.3,47.9,9.4,10.7,0.479,16.6,36.1,0.23800000000000002,,65.6,103.5,0.452,0.316,0.552,48.7,55.5,9.0,8.6,0.508,19.1,32.1,0.326,
110,Hampton,33,24,9,0.727,-5.2,-8.77,11,5,8,3,8,5,2197,2070,1340,746,1843,0.405,213,658,0.324,492,759,0.648,367,1170,387,241,185,411,604,,67.3,97.5,0.41200000000000003,0.35700000000000004,0.499,47.0,51.9,10.7,14.2,0.46299999999999997,15.7,29.7,0.267,,67.3,91.8,0.358,0.303,0.47200000000000003,53.0,46.7,7.5,8.9,0.43200000000000005,19.0,35.9,0.24100000000000002,
111,Hartford,31,11,20,0.355,-10.04,-5.55,7,9,7,5,3,13,1857,1996,1265,672,1756,0.38299999999999995,265,869,0.305,248,413,0.6,324,960,367,244,77,387,573,,63.5,92.4,0.235,0.495,0.47600000000000003,45.3,54.6,12.1,8.6,0.45799999999999996,16.5,27.6,0.141,,63.5,99.4,0.38799999999999996,0.415,0.551,54.7,57.9,7.8,10.9,0.513,21.8,33.0,0.28,
112,Harvard,30,23,7,0.767,4.88,-1.19,12,3,14,0,9,6,2144,1933,1210,708,1492,0.475,205,543,0.37799999999999995,523,646,0.81,269,965,429,178,134,398,466,,63.9,110.9,0.433,0.364,0.596,51.8,60.6,9.2,11.8,0.5429999999999999,18.1,31.4,0.35100000000000003,,63.9,100.0,0.257,0.313,0.521,48.2,49.3,9.7,9.1,0.49,17.4,30.7,0.18899999999999997,
113,Hawaii,32,19,13,0.594,0.51,-0.87,8,8,15,5,4,6,2216,2151,1295,760,1685,0.451,193,541,0.35700000000000004,503,734,0.685,325,1155,380,177,134,509,622,,68.6,99.7,0.436,0.321,0.545,51.4,50.0,8.0,11.0,0.508,20.0,31.8,0.299,,68.6,96.8,0.36,0.35100000000000003,0.488,48.6,54.0,10.1,8.0,0.446,15.9,32.2,0.25,
114,High Point,31,12,19,0.387,-12.82,-4.47,7,11,9,5,3,13,2050,2250,1255,705,1711,0.41200000000000003,170,491,0.34600000000000003,470,707,0.665,369,1055,342,226,88,469,669,,68.5,95.4,0.413,0.287,0.501,48.2,48.5,10.5,7.6,0.462,18.6,32.3,0.275,,68.5,104.7,0.485,0.299,0.551,51.8,49.4,10.9,9.9,0.507,18.6,34.5,0.341,
115,Hofstra,33,21,12,0.636,-0.03,0.13,14,4,10,3,10,5,2335,2300,1335,813,1835,0.44299999999999995,208,583,0.35700000000000004,501,658,0.7609999999999999,330,1062,448,211,141,346,595,,64.8,108.0,0.359,0.318,0.544,47.1,55.1,9.8,11.0,0.5,13.9,29.8,0.273,,64.8,106.3,0.35,0.31,0.5329999999999999,52.9,57.2,8.8,6.5,0.499,16.2,36.0,0.245,
116,Holy Cross,29,8,21,0.276,-6.38,-4.55,7,7,4,9,4,12,1949,2002,1170,713,1618,0.441,148,454,0.326,375,577,0.65,339,1065,385,118,109,387,530,,66.0,100.9,0.35700000000000004,0.281,0.515,52.2,54.0,6.1,9.7,0.486,17.0,33.5,0.23199999999999998,,66.0,103.7,0.337,0.321,0.519,47.8,54.0,8.6,9.3,0.483,13.3,29.4,0.23800000000000002,
117,Houston Baptist,31,5,26,0.161,-18.41,-8.72,2,10,4,8,0,15,2140,2429,1250,735,1818,0.40399999999999997,180,537,0.335,490,725,0.6759999999999999,380,1081,362,257,82,510,681,,73.2,93.5,0.39899999999999997,0.295,0.495,46.2,49.3,11.2,7.0,0.45399999999999996,19.1,31.4,0.27,,73.2,106.1,0.474,0.345,0.552,53.8,58.3,10.3,11.3,0.524,18.9,37.8,0.306,
118,Houston,30,12,18,0.4,-2.71,0.55,4,12,10,6,2,11,2061,2092,1225,726,1580,0.45899999999999996,176,452,0.389,433,647,0.669,307,1012,404,169,125,456,605,,66.4,101.4,0.409,0.28600000000000003,0.546,48.6,55.6,8.3,10.6,0.515,19.5,31.5,0.27399999999999997,,66.4,102.9,0.38799999999999996,0.316,0.512,51.4,53.9,10.1,9.5,0.47200000000000003,15.9,36.3,0.268,
119,Howard,30,6,24,0.2,-18.8,-7.3,4,12,6,9,0,13,1753,2098,1200,593,1576,0.376,149,480,0.31,418,671,0.623,396,1037,279,182,64,476,577,,66.0,88.5,0.426,0.305,0.46299999999999997,49.1,47.0,9.2,6.5,0.424,20.1,35.2,0.265,,66.0,105.9,0.449,0.373,0.547,50.9,62.4,11.2,12.0,0.518,17.8,34.9,0.29100000000000004,
120,Idaho State,29,9,20,0.31,-10.76,-1.87,4,12,7,5,1,14,1878,2096,1175,646,1560,0.414,133,431,0.309,453,646,0.701,342,962,277,194,95,386,545,,64.9,98.4,0.414,0.276,0.503,49.0,42.9,10.2,9.5,0.457,17.1,33.6,0.29,,64.9,109.9,0.409,0.363,0.561,51.0,57.6,8.6,8.5,0.526,16.3,34.5,0.289,
121,Idaho,32,18,14,0.563,0.2,-0.64,9,7,10,5,8,8,2172,2134,1296,758,1644,0.461,202,528,0.38299999999999995,454,629,0.722,299,1057,455,210,98,470,537,,65.4,102.5,0.38299999999999995,0.321,0.5589999999999999,50.3,60.0,9.9,8.3,0.523,19.5,30.9,0.276,,65.4,100.7,0.313,0.35100000000000003,0.511,49.7,51.1,11.2,9.0,0.47600000000000003,16.5,33.3,0.222,
122,Illinois-Chicago,31,7,24,0.226,-6.32,1.98,2,16,4,10,1,14,1943,2152,1255,723,1703,0.425,146,467,0.313,351,526,0.667,396,1127,361,144,82,495,554,,65.6,94.5,0.309,0.27399999999999997,0.49700000000000005,52.7,49.9,7.0,6.9,0.467,20.2,36.7,0.20600000000000002,,65.6,104.6,0.35600000000000004,0.306,0.535,47.3,53.0,10.4,8.0,0.505,15.9,31.0,0.24100000000000002,
123,Illinois State,31,12,19,0.387,-3.37,-0.66,4,14,10,8,2,10,1893,1977,1255,680,1599,0.425,153,493,0.31,380,537,0.708,312,1055,346,153,124,414,568,,62.4,96.8,0.336,0.308,0.51,51.4,50.9,7.8,11.7,0.473,18.3,30.7,0.23800000000000002,,62.4,101.1,0.34600000000000003,0.349,0.523,48.6,53.7,10.4,6.2,0.49,16.0,28.1,0.239,
124,Illinois,34,20,14,0.588,16.72,11.11,9,9,14,2,3,7,2413,2222,1365,894,1910,0.46799999999999997,232,600,0.387,393,539,0.7290000000000001,342,1178,568,188,152,434,597,,66.2,106.8,0.282,0.314,0.557,51.2,63.5,8.3,12.1,0.529,16.7,31.7,0.20600000000000002,,66.2,98.4,0.327,0.348,0.498,48.8,53.2,8.5,7.3,0.457,15.6,31.5,0.237,
125,Indiana State,34,20,14,0.588,3.41,2.9,12,6,10,3,6,8,2253,2192,1380,769,1793,0.429,235,649,0.36200000000000004,480,676,0.71,352,1172,431,212,145,476,684,,64.8,100.9,0.377,0.36200000000000004,0.5329999999999999,50.8,56.0,9.5,12.4,0.494,18.4,30.9,0.268,,64.8,98.1,0.45399999999999996,0.33299999999999996,0.514,49.2,54.0,9.1,8.2,0.462,17.3,29.8,0.326,
126,Indiana,32,12,20,0.375,9.03,7.65,3,15,12,6,0,11,2226,2182,1285,789,1713,0.461,189,546,0.34600000000000003,459,632,0.726,339,1049,393,201,84,415,685,,65.3,106.2,0.369,0.319,0.5529999999999999,50.7,49.8,9.6,7.9,0.516,17.1,32.6,0.268,,65.3,104.1,0.502,0.342,0.5429999999999999,49.3,53.6,9.9,10.1,0.496,17.0,30.9,0.354,
127,Iona,37,25,12,0.6759999999999999,7.01,-2.26,13,5,12,3,11,6,2922,2579,1500,1048,2200,0.47600000000000003,298,795,0.375,528,804,0.657,435,1340,645,278,122,468,665,,69.5,112.1,0.365,0.361,0.5660000000000001,51.6,61.5,10.7,8.5,0.544,15.3,33.2,0.24,,69.5,98.9,0.342,0.314,0.53,48.4,49.7,9.1,9.1,0.498,18.3,29.6,0.235,
128,Iowa State,32,16,16,0.5,8.86,4.55,3,13,13,6,2,9,2395,2257,1295,870,1993,0.43700000000000006,275,747,0.368,380,527,0.721,352,1171,480,216,118,401,524,,70.7,104.6,0.264,0.375,0.534,48.5,55.2,9.4,9.0,0.506,15.2,29.4,0.191,,70.7,98.6,0.292,0.33,0.507,51.5,53.7,8.5,10.0,0.47600000000000003,17.1,32.8,0.20199999999999999,
129,Iowa,31,11,20,0.355,7.95,8.79,4,14,8,8,2,9,2084,2110,1250,766,1743,0.439,146,465,0.314,406,601,0.6759999999999999,371,1085,423,208,89,447,511,,67.1,99.5,0.345,0.267,0.514,50.9,55.2,9.9,8.0,0.48100000000000004,18.1,34.5,0.233,,67.1,100.7,0.28,0.365,0.532,49.1,60.7,10.3,8.3,0.5,18.3,32.3,0.207,
130,IPFW,30,18,12,0.6,-2.17,-5.17,11,7,11,3,7,8,2230,2103,1210,766,1676,0.457,240,624,0.385,458,593,0.772,280,953,436,151,90,364,646,,67.6,109.1,0.354,0.37200000000000005,0.57,49.8,56.9,7.4,8.4,0.529,15.7,28.8,0.273,,67.6,102.9,0.484,0.304,0.556,50.2,49.1,9.0,10.5,0.509,18.2,28.4,0.35,
